0,Would really appreciate if you call me. Just need someone to talk to.,,,
1,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",,,
0,Hey company elama po mudyadhu.,,,
0,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",,,
0,Dear good morning now only i am up,,,
0,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,,,
0,Dear we are going to our rubber place,,,
0,"Sorry battery died, yeah I'm here",,,
0,Yes:)here tv is always available in work place..,,,
1,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,,,
0,I have printed it oh. So  &lt;#&gt;  come upstairs,,,
0,Or ill be a little closer like at the bus stop on the same street,,,
0,Where are you?when wil you reach here?,,,
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",,,
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,,,
0,Tomarrow final hearing on my laptop case so i cant.,,,
0,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,,,
0,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",,,
0,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",,,
0,U don't remember that old commercial?,,,
0,Too late. I said i have the website. I didn't i have or dont have the slippers,,,
0,I asked you to call him now ok,,,
0,Kallis wont bat in 2nd innings.,,,
0,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,,,
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,,,
0,Ranjith cal drpd Deeraj and deepak 5min hold,,,
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",,,
0,What you doing?how are you?,,,
0,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",,,
0,"I'm back, lemme know when you're ready",,,
0,Don't necessarily expect it to be done before you get back though because I'm just now headin out,,,
0,Mmm so yummy babe ... Nice jolt to the suzy,,,
0,Where are you lover ? I need you ...,,,
1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,,,
0,I���m parked next to a MINI!!!! When are you coming in today do you think?,,,
0,Yup,,,
0,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,,,
0,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,,,
1,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,,,
0,Why you Dint come with us.,,,
0,Same. Wana plan a trip sometme then,,,
0,"Not sure yet, still trying to get a hold of him",,,
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,,,
0,The evo. I just had to download flash. Jealous?,,,
1,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,,,
0,"Come to mu, we're sorting out our narcotics situation",,,
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",,,
1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,,,
0,"Usf I guess, might as well take 1 car",,,
0,No objection. My bf not coming.,,,
0,Thanx...,,,
0,Tell rob to mack his gf in the theater,,,
0,"Awesome, I'll see you in a bit",,,
0,Just sent it. So what type of food do you like?,,,
0,All done? All handed in? Celebrations in full swing yet?,,,
0,You got called a tool?,,,
0,\Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them," just Keep-in-touch\"" gdeve.."""
0,Ok. I asked for money how far,,,
0,Okie...,,,
0,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",,,
0,"K, I might come by tonight then if my class lets out early",,,
0,Ok..,,,
0,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,,,
0,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",,,
0,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",,,
0,Hey you told your name to gautham ah?,,,
0,Haf u found him? I feel so stupid da v cam was working.,,,
0,Oops. 4 got that bit.,,,
0,Are you this much buzy,,,
0,I accidentally deleted the message. Resend please.,,,
1,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,,,
0,Unless it's a situation where YOU GO GURL would be more appropriate,,,
0,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,,,
0,I cant pick the phone right now. Pls send a message,,,
0,Need a coffee run tomo?Can't believe it's that time of week already,,,
0,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",,,
0,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",,,
0,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,,,
0,He is a womdarfull actor,,,
1,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",,,
0,Yup... From what i remb... I think should be can book... ,,,
0,Jos ask if u wana meet up?,,,
0,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,,,
1,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",,,
0,Where are the garage keys? They aren't on the bookshelf,,,
0,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,,,
1,"Think ur smart ? Win �200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",,,
0,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,,,
0,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",,,
0,You made my day. Do have a great day too.,,,
0,K.k:)advance happy pongal.,,,
0,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",,,
0,"Not really dude, have no friends i'm afraid :(",,,
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,,,
0,"Coffee cake, i guess...",,,
0,"Merry Christmas to you too babe, i love ya *kisses*",,,
0,Hey... Why dont we just go watch x men and have lunch... Haha ,,,
0,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,,,
0,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,,,
0,No problem. How are you doing?,,,
0,No calls..messages..missed calls,,,
0,Hi da:)how is the todays class?,,,
0,"I'd say that's a good sign but, well, you know my track record at reading women",,,
0,"Cool, text me when you're parked",,,
0,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,,,
0,K.k:)apo k.good movie.,,,
0,Maybe i could get book out tomo then return it immediately ..? Or something.,,,
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,,,
0,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,,,
1,Valentines Day Special! Win over �1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,,,
0,"Ta-Daaaaa! I am home babe, are you still up ?",,,
0,Cool. So how come you havent been wined and dined before?,,,
0,Just sleeping..and surfing,,,
0,"Sorry, I'll call later",,,
0,U calling me right? Call my hand phone...,,,
0,Ok that's great thanx a lot.,,,
0,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,,,
0,Where u been hiding stranger?,,,
0,Am not interested to do like that.,,,
0,My sister cleared two round in birla soft yesterday.,,,
0,Gudnite....tc...practice going on,,,
0,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,,,
0,One small prestige problem now.,,,
1,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,,,
0,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,,,
0,"Nah can't help you there, I've never had an iphone",,,
0,If you're not in my car in an hour and a half I'm going apeshit,,,
0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",,,
0,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,,,
0,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,,,
0,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",,,
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,,,
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,,,
0,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",,,
0,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",,,
0,Ha ha cool cool chikku chikku:-):-DB-),,,
0,Oh ok no prob..,,,
0,Check audrey's status right now,,,
0,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,,,
0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",,,
0,Well i know Z will take care of me. So no worries.,,,
1,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",,,
1,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,,,
0,Wat uniform? In where get?,,,
0,"Cool, text me when you're ready",,,
0,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",,,
0,I will spoil you in bed as well :),,,
0,I'm going for bath will msg you next  &lt;#&gt;  min..,,,
0,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,,,
1,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",,,
0,Can you say what happen,,,
0,You could have seen me..i did't recognise you Face.:),,,
0,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,,,
0,Keep my payasam there if rinu brings,,,
0,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,,,
